cue,target,cosine,fake_cue,fake_target
mason,jason,0.741648734,msson,jasoa
mason,watson,0.662805429,mahon,watson
mason,adilson,0.638894562,bason,adilsoñ
mason,jackson,0.617254,mnson,vackson
mason,hanson,0.612932021,maspn,hayson
louise,louis,0.858440767,lovise,losis
louise,louie,0.776487408,louisb,lguie
louise,lou,0.705977141,louisa,iou
louise,lois,0.599548751,lozise,bois
louise,félix,0.544478063,louine,fplix
dirutza,diru,0.616991863,diruiza,dbru
dirutza,putza,0.568444888,dirutza,futza
dirutza,alokairu,0.468935695,dirusza,aloñairu
dirutza,harroputza,0.457037523,darutza,hareoputza
dirutza,zotza,0.45242,diiutza,zotza
norman,norma,0.7792922,xorman,normb
norman,norm,0.777466728,norman,nkrm
norman,horman,0.628643224,nfrman,horran
norman,normalean,0.601482151,normgn,nirmalean
norman,norton,0.515451474,porman,nerton
zehatza,zehatz,0.855172663,zwhatza,zehatf
zehatza,zehatzago,0.838203817,zehitza,zehatzafo
zehatza,datza,0.548056635,zehutza,datzg
zehatza,behatz,0.540526691,zehatia,fehatz
zehatza,zehazki,0.536078314,zezatza,zehazki
aurki,aurkitu,0.733389879,aurji,auxkitu
aurki,aurka,0.573945019,lurki,aurkp
aurki,aurkezle,0.562942492,jurki,aurkeule
aurki,aura,0.519697633,ourki,aurm
aurki,aurkari,0.518463007,aurai,aursari
nazkagarri,freskagarri,0.694399162,nazkagarvi,freskalarri
nazkagarri,fidagarri,0.690085141,nxzkagarri,fidajarri
nazkagarri,itogarri,0.689038233,nozkagarri,itogarii
nazkagarri,penagarri,0.688199625,nazkaghrri,pexagarri
nazkagarri,egarri,0.685369353,nagkagarri,egamri
forma,formal,0.755029769,formn,forjal
forma,plataforma,0.680629161,ferma,plataformy
forma,formalki,0.677491292,lorma,formarki
forma,formazio,0.646845646,formf,formazso
forma,horma,0.616768605,fsrma,gorma
gezur,gezurrezko,0.601639892,mezur,gezurrszko
gezur,hezur,0.562618594,gbzur,hezue
gezur,gezi,0.491375015,kezur,gevi
gezur,zur,0.481251236,tezur,zuj
gezur,ipuin,0.42856173,gizur,imuin
kim,schaefer,0.587712793,kio,sczaefer
kim,kit,0.578360375,kiv,kis
kim,ripley,0.577331739,oim,rcpley
kim,connolly,0.574120025,kcm,connolly
kim,angie,0.572876509,kiw,angis
arau,arabiera,0.523329415,érau,arabihra
arau,arazo,0.479001893,arao,prazo
arau,arabiar,0.46327645,srau,arabior
arau,argudio,0.457775989,wrau,apgudio
arau,arazi,0.419665308,aruu,araza
eskaera,eskas,0.667745624,esuaera,eskav
eskaera,eska,0.651777354,eskaero,exka
eskaera,eskain,0.600762856,esbaera,eskcin
eskaera,eskale,0.588161378,ebkaera,eskape
eskaera,eskala,0.581224374,esraera,eskzla
ikertu,okertu,0.637699202,ikertf,okertk
ikertu,aztertu,0.573747424,ikertu,aztgrtu
ikertu,suspertu,0.557918379,ikertg,suspertu
ikertu,atertu,0.556633132,bkertu,atxrtu
ikertu,ikertzaile,0.52118856,ikkrtu,ikeotzaile
kantu,kantata,0.773125282,krntu,kavtata
kantu,kantatu,0.71924704,kaniu,kactatu
kantu,kantari,0.672888021,kastu,cantari
kantu,santu,0.588999197,kentu,iantu
kantu,kantitate,0.587801263,kantu,kantitdte
aditu,inbaditu,0.610614342,adihu,inhaditu
aditu,loditu,0.529968773,admtu,lvditu
aditu,adin,0.516944693,adiuu,adon
aditu,adi,0.497499331,adifu,adt
aditu,suspenditu,0.490678261,agitu,ssspenditu
beldurgarria,beldurgarri,0.844418234,bekdurgarria,belkurgarri
beldurgarria,onargarri,0.574585264,beldurgdrria,onarglrri
beldurgarria,beldurti,0.574043513,beldnrgarria,beldurti
beldurgarria,lazgarri,0.55733229,belduogarria,lazgurri
beldurgarria,beldur,0.540047188,beleurgarria,bildur
basati,basa,0.674578707,basatj,brsa
basati,basamortu,0.482053993,basatx,basamortu
basati,lotsati,0.471992126,wasati,lotsazi
basati,baso,0.461861655,bafati,yaso
basati,basurde,0.452208482,basuti,basuede
txorakeria,astakeria,0.806291578,txorakerea,aftakeria
txorakeria,tontakeria,0.792437239,trorakeria,tontakerie
txorakeria,lelokeria,0.785265138,txsrakeria,lmlokeria
txorakeria,putakeria,0.784025896,nxorakeria,putaxeria
txorakeria,basakeria,0.765601299,tsorakeria,basakeriy
hatz,behatz,0.750658734,httz,bejatz
hatz,hatzamar,0.73877372,hapz,hatzamér
hatz,hats,0.671191674,hgtz,hags
hatz,zehatz,0.577991644,hftz,zehatt
hatz,oinatz,0.559680319,hltz,oinatz
sari,gosari,0.64935729,sahi,gomari
sari,saria,0.603069004,saki,smria
sari,saritu,0.561368203,sañi,sarztu
sari,hizlari,0.517220658,sari,hmzlari
sari,salatari,0.514203848,sasi,salalari
bortxatu,bortxatzaile,0.605384842,bortxatu,bbrtxatzaile
bortxatu,adoptatu,0.56543512,bortxatr,adoptatu
bortxatu,xaxatu,0.558477826,boroxatu,maxatu
bortxatu,uxatu,0.544480907,birtxatu,uhatu
bortxatu,hipnotizatu,0.535161776,jortxatu,hipnotlzatu
dudanez,dizudanez,0.695261652,dudagez,dizldanez
dudanez,didanez,0.686031748,fudanez,didanez
dudanez,dudan,0.635810921,dadanez,dudrn
dudanez,dakidanez,0.631039908,duuanez,daoidanez
dudanez,duda,0.609545695,dddanez,quda
eremu,zirku,0.445341888,eremh,zirks
eremu,eredu,0.433518384,cremu,etedu
eremu,ertain,0.433137403,ekemu,ertsin
eremu,zirkulu,0.430134373,yremu,zixkulu
eremu,nasa,0.421878368,euemu,nava
lekuko,lekukotasun,0.585937025,lejuko,lekukoyasun
lekuko,leku,0.540679793,lekrko,lekz
lekuko,kokaleku,0.422804842,lekuko,kokadeku
lekuko,lekualdatu,0.408611374,lezuko,lehualdatu
lekuko,uko,0.400602407,lekuno,ukd
izutu,itsutu,0.568036248,mzutu,itmutu
izutu,izu,0.552561106,xzutu,izk
izutu,izua,0.475626395,izttu,isua
izutu,belztu,0.4720654,iputu,belgtu
izutu,atsekabetu,0.439460981,gzutu,acsekabetu
erabateko,erabat,0.680583156,erabuteko,ejabat
erabateko,erabakigarri,0.508882687,erabatego,erabaksgarri
erabateko,erabaki,0.483917536,drabateko,erabaki
erabateko,izateko,0.470619022,erabateko,ipateko
erabateko,esateko,0.438916027,egabateko,ksateko
harritu,larritu,0.707435792,harritd,larxitu
harritu,harriz,0.641698955,haruitu,hakriz
harritu,harri,0.638575449,harrutu,hahri
harritu,oinarritu,0.608163084,hwrritu,oinarritn
harritu,erritu,0.599305515,harrutu,errigu
normalean,norman,0.601482151,normalean,norran
normalean,norma,0.580450491,norralean,oorma
normalean,norm,0.571034826,normagean,norw
normalean,formal,0.475800479,normalear,formaj
normalean,normal,0.471469044,noréalean,gormal
tarta,karta,0.621537099,tatta,karha
tarta,esparta,0.55469484,tarxa,espamta
tarta,jogurta,0.543268413,tarti,jogurta
tarta,txinparta,0.531306253,tarts,txinpartd
tarta,tarte,0.529525113,tartg,tarve
erraldoi,zerraldo,0.804772896,prraldoi,zervaldo
erraldoi,agerraldi,0.586276412,crraldoi,aberraldi
erraldoi,fitzcarraldo,0.58584348,yrraldoi,fitzmarraldo
erraldoi,erratz,0.578812147,erdaldoi,erraiz
erraldoi,erraustu,0.53514437,erraldbi,emraustu
dama,obama,0.621751505,ddma,nbama
dama,amama,0.567935593,dima,aqama
dama,drama,0.561319121,daña,drata
dama,fama,0.521813008,damù,famy
dama,zama,0.518551715,dtma,zxma
disko,misko,0.70806144,fisko,mnsko
disko,diskoteka,0.555527181,diskc,diikoteka
disko,diskurtso,0.521754955,dbsko,diskbrtso
disko,parisko,0.501402679,diskm,parirko
disko,diseinu,0.496523495,disho,dfseinu
agurtu,gurtu,0.776521927,agurau,guitu
agurtu,egurtu,0.720160372,agurtd,egurte
agurtu,limurtu,0.601708964,agurtd,limurtu
agurtu,uzkurtu,0.57474963,agkrtu,uzkurtj
agurtu,urtu,0.571421707,aguutu,frtu
batu,trebatu,0.690990277,bath,trebatl
batu,xaxatu,0.661500874,bato,xaxatj
batu,uxatu,0.626406665,baou,sxatu
batu,bataiatu,0.622824858,bhtu,batpiatu
batu,fijatu,0.616094582,bata,fijafu
lerro,erro,0.718646375,ledro,euro
lerro,errore,0.573078485,lprro,errorr
lerro,lerdo,0.552562096,jerro,lgrdo
lerro,lerrokatu,0.552457677,lgrro,lerrokwtu
lerro,errolda,0.528971718,lerdo,eriolda
gidari,gida,0.600596227,givari,gioa
gidari,gudari,0.571748023,gidarb,gudyri
gidari,aitzindari,0.53020867,gmdari,airzindari
gidari,gidatu,0.52639657,gidabi,gkdatu
gidari,zaindari,0.509511722,gidari,zaibdari
audrey,aubrey,0.662896365,audreh,aufrey
audrey,jeffrey,0.601628001,pudrey,jeferey
audrey,grey,0.592777979,aubrey,grsy
audrey,mikey,0.592301112,auzrey,mipey
audrey,sulley,0.586866057,cudrey,suleey
neba,arreba,0.61712489,meba,arrebs
neba,aitaginarreba,0.597440516,neea,aitagenarreba
neba,amaginarreba,0.594975786,nebe,amaginarrsba
neba,ebba,0.583997795,neja,ebbo
neba,izeba,0.572540761,meba,iaeba
bururatu,desitxuratu,0.514148633,buruwatu,desitkuratu
bururatu,gerturatu,0.474646623,bururxtu,gzrturatu
bururatu,liluratu,0.471287381,bururatu,lihuratu
bururatu,buruhauste,0.465566823,bgruratu,buruhauxte
bururatu,buruxkatu,0.464022711,bururatg,buruxkatu
beharreko,beharrez,0.711482752,beharreke,oeharrez
beharreko,beharrezko,0.656363363,beharreko,beharrezkq
beharreko,txarreko,0.605612025,behaureko,trarreko
beharreko,halabeharrez,0.578323946,bkharreko,hvlabeharrez
beharreko,alferreko,0.569881937,behirreko,ylferreko
jabetu,jabe,0.699309159,jabetp,eabe
jabetu,jabetza,0.677837926,jaietu,jabetaa
jabetu,jabego,0.639930683,jabequ,jabedo
jabetu,jabea,0.568427103,jabktu,jbbea
jabetu,nahigabetu,0.517485645,jabrtu,nahigabebu
bedi,odi,0.565068032,qedi,odw
bedi,jedi,0.557735301,cedi,jede
bedi,bedeinkatu,0.528944114,bedt,oedeinkatu
bedi,glabrus,0.52602812,zedi,glabcus
bedi,zedila,0.523427613,budi,zekila
epaile,epai,0.773066792,epfile,epak
epaile,epaimahai,0.662008147,vpaile,epaimahai
epaile,epaitegi,0.660923783,epaixe,epaitlgi
epaile,epaitu,0.591855078,epsile,vpaitu
epaile,epaiketa,0.537089093,epafle,ypaiketa
apustu,justu,0.559951493,apustu,justk
apustu,hustu,0.525728915,apuslu,hustl
apustu,apostu,0.50547601,apfstu,vpostu
apustu,odolustu,0.465813952,axustu,odflustu
apustu,ohostu,0.465440248,aoustu,ohostq
gerturatu,torturatu,0.688403762,geuturatu,torturati
gerturatu,gertu,0.544861949,gerburatu,gprtu
gerturatu,liluratu,0.540728302,gemturatu,lilulatu
gerturatu,konturatu,0.528741838,gerturxtu,konturatw
gerturatu,aireratu,0.527943772,gnrturatu,airerato
mehatxu,mehatxuka,0.886671199,mwhatxu,pehatxuka
mehatxu,mehatxatu,0.740198577,meharxu,meharxatu
mehatxu,mehe,0.583673631,mthatxu,behe
mehatxu,suizidio,0.442126703,mohatxu,suizidix
mehatxu,mesfidati,0.432408107,mehatxs,meszidati
kopia,kopiatu,0.632416128,kxpia,kofiatu
kopia,kopa,0.488170021,kozia,kppa
kopia,curriculuma,0.475403338,kopim,curhiculuma
kopia,sms,0.460207733,kopla,sxs
kopia,kode,0.457477657,kypia,oode
azal,azkazal,0.689593204,aral,lzkazal
azal,azalpen,0.674944742,azal,azalpeu
azal,azaldu,0.599238871,azao,azaldr
azal,aza,0.591593683,azai,azp
azal,azazkal,0.590055085,lzal,azezkal
zaituztete,zaituztegu,0.84983336,zaibuztete,zoituztegu
zaituztete,zaituzten,0.849113403,zartuztete,zaitunten
zaituztete,bazintuzte,0.589724934,zaitxztete,bazrntuzte
zaituztete,zaitu,0.576358454,zaituztfte,zaiuu
zaituztete,zintuzkete,0.559930046,zaitpztete,ziztuzkete
agerian,ageri,0.687645501,agerian,ogeri
agerian,alferkerian,0.624275602,agerian,alferkgrian
agerian,ageriko,0.575885044,agfrian,xgeriko
agerian,ager,0.546858789,agekian,iger
agerian,dian,0.475555719,aperian,jian
catherine,katherine,0.925018485,catherine,katherinp
catherine,cathy,0.721226905,catherino,sathy
catherine,mathers,0.666673724,catherdne,mbthers
catherine,cat,0.657782883,catherine,oat
catherine,mathews,0.620486997,caxherine,mhthews
aurreratu,aurrera,0.777636729,aurreratu,aurdera
aurreratu,aurrerago,0.737653101,aurrerttu,aurresago
aurreratu,aurrerapen,0.730811561,auhreratu,aurberapen
aurreratu,aurrerapenik,0.679787526,audreratu,aurrerapeniñ
aurreratu,aireratu,0.63247743,hurreratu,airerasu
zerbitzatu,zerbitzari,0.777002659,zerbitcatu,zurbitzari
zerbitzatu,zerbitzu,0.73296322,zerbitzath,zerbitzu
zerbitzatu,pitzatu,0.655377596,zerbitzanu,pmtzatu
zerbitzatu,hipnotizatu,0.48305076,zerbitzatv,hipndtizatu
zerbitzatu,zerbeza,0.468682144,zerbitzath,zerjeza
lehiaketa,biraketa,0.692159868,lehiaketa,biuaketa
lehiaketa,zozketa,0.665926875,lehialeta,zozketm
lehiaketa,lehia,0.653748806,vehiaketa,lehiv
lehiaketa,txapelketa,0.650668127,lehiaseta,txapelkeya
lehiaketa,bozketa,0.644602392,lehiakata,bozkets
denei,biei,0.611714725,dwnei,bieq
denei,denoi,0.466794917,eenei,denog
denei,dei,0.439635938,denyi,yei
denei,diet,0.434410951,denei,diex
denei,andenet,0.417782253,dnnei,nndenet
txartel,kuartel,0.6575804,txrrtel,luartel
txartel,txarto,0.652637714,txartwl,tvarto
txartel,kartel,0.65214909,oxartel,kfrtel
txartel,txar,0.598533539,txarxel,axar
txartel,artelan,0.570328484,txarsel,artelon
okertu,ikertu,0.637699202,okeriu,ikersu
okertu,suspertu,0.620555966,okertd,suopertu
okertu,oker,0.593071101,mkertu,ouer
okertu,eskertu,0.527754708,ooertu,eskermu
okertu,aspertu,0.527134403,okhrtu,aspehtu
atzeko,atze,0.621683999,atzeko,ttze
atzeko,antzeko,0.561238397,atzeki,anfzeko
atzeko,gainontzeko,0.534263454,atxeko,gaonontzeko
atzeko,deitzeko,0.503036248,atzeko,deitveko
atzeko,atzeman,0.437852109,atzcko,itzeman
arrisku,arriskutsu,0.803106283,zrrisku,arriskutsu
arrisku,arriskatu,0.745302291,aorisku,arrhskatu
arrisku,harris,0.518840498,arrasku,hargis
arrisku,mosku,0.422366091,arsisku,moskz
arrisku,egarriz,0.414140795,arcisku,egarris
estutu,estu,0.740337925,estuto,esta
estutu,estuegi,0.600959608,estvtu,ostuegi
estutu,tolestu,0.598555116,estuju,tolestg
estutu,estua,0.504785786,estufu,ertua
estutu,sahiestu,0.490683297,eszutu,kahiestu
cosimo,primo,0.488823349,cosiml,priao
cosimo,medici,0.487041279,cohimo,gedici
cosimo,albizzi,0.485654737,cwsimo,xlbizzi
cosimo,varys,0.461357389,cosémo,vrrys
cosimo,messer,0.460163515,cosiuo,messer
txoro,txora,0.700471322,taoro,txoia
txoro,txorta,0.612734274,txorz,tmorta
txoro,txoritxo,0.593506492,txmro,txormtxo
txoro,txoratu,0.574995816,txono,nxoratu
txoro,txori,0.568196347,kxoro,txomi
niola,niolako,0.587722717,nbola,nioluko
niola,nizula,0.558482681,jiola,nzzula
niola,nion,0.543084964,niula,nnon
niola,kaiola,0.49185243,wiola,kciola
niola,niokeen,0.489442875,niwla,niakeen
gainerako,gainezka,0.541377928,gsinerako,gainezka
gainerako,gerorako,0.502830991,gaenerako,gerorrko
gainerako,ordurako,0.486643518,gaiverako,ordurakq
gainerako,mineral,0.486505683,gasnerako,myneral
gainerako,gain,0.484919517,gainervko,gmin
mapa,rapa,0.604471833,oapa,rapo
mapa,tapa,0.590051749,japa,tapt
mapa,kapa,0.56524771,mapk,kafa
mapa,etapa,0.553884435,mapt,etapl
mapa,papa,0.54869777,maba,papr
sakon,sakonki,0.864894969,sakwn,sakonci
sakon,sake,0.475384931,sakom,scke
sakon,sakratu,0.453613627,sabon,vakratu
sakon,arnastu,0.416157664,svkon,arnastu
sakon,arnasa,0.401167495,sakln,adnasa
katu,akatu,0.714045244,oatu,kkatu
katu,sakatu,0.69080363,kwtu,sekatu
katu,ahoskatu,0.685661073,kgtu,ahoskatc
katu,katutxo,0.675260341,kaxu,katutno
katu,kliskatu,0.657267379,oatu,kliskabu
lehengo,lehengora,0.84912659,lehenco,mehengora
lehengo,lehen,0.769819985,lehbngo,lyhen
lehengo,lehenengoz,0.759868254,lekengo,lehenengoz
lehengo,lehengusu,0.696244583,lehenpo,lkhengusu
lehengo,lehena,0.674283774,lehtngo,leheha
zoritxarrez,zoritxar,0.63040472,boritxarrez,zoritxur
zoritxarrez,zorionez,0.51045754,zoritxerrez,gorionez
zoritxarrez,barrez,0.494088919,zocitxarrez,barpez
zoritxarrez,negarrez,0.491919552,zorgtxarrez,neparrez
zoritxarrez,harrezkero,0.471429912,zoritxaarez,sarrezkero
zaborra,zabor,0.671042623,zaforra,labor
zaborra,danborra,0.670853496,zlborra,dandorra
zaborra,zabortegi,0.565159405,zaboara,zaxortegi
zaborra,hauskorra,0.515323547,raborra,haxskorra
zaborra,bizkorra,0.484284398,zbborra,bizworra
sonny,donny,0.770534143,sopny,donly
sonny,bonny,0.755259774,sogny,bpnny
sonny,ginny,0.682787128,ssnny,ginry
sonny,vinny,0.677654548,stnny,vknny
sonny,lenny,0.632279792,solny,lennm
neurri,inurri,0.668412608,niurri,imurri
neurri,urri,0.628437764,nehrri,urri
neurri,neurtu,0.532109146,neurwi,nesrtu
neurri,izurri,0.480751381,peurri,izgrri
neurri,neu,0.475150597,neurrl,yeu
jaka,koñaka,0.609904275,jakw,koñaka
jaka,praka,0.605787268,jada,prakf
jaka,ataka,0.57306011,jako,ajaka
jaka,matraka,0.560854337,jakv,matraka
jaka,kaka,0.536210295,jakt,kakt
kaleratu,azeleratu,0.766751717,kalejatu,azelevatu
kaleratu,azaleratu,0.753687024,kaleeatu,azalenatu
kaleratu,kaleratze,0.732583632,kalrratu,kalegatze
kaleratu,operatu,0.664786517,kalerktu,operato
kaleratu,esajeratu,0.658542354,caleratu,eskjeratu
lotsa,lotsati,0.761555687,votsa,lotsatw
lotsa,lotsatu,0.711596293,lotka,lolsatu
lotsa,lotsagabe,0.674290322,lotea,lotsafabe
lotsa,lotsagabekeria,0.597700295,lotra,lotsagabekaria
lotsa,lotsagarri,0.569665097,lossa,lotsagarrx
bider,bide,0.6933165,pider,bipe
bider,bideo,0.673657886,bdder,bpdeo
bider,bideratu,0.661221554,bidur,bidermtu
bider,bidegabe,0.591680375,bideu,bidegabe
bider,lider,0.518145808,bidur,zider
jane,janet,0.748087312,jans,junet
jane,janine,0.684324431,jsne,hanine
jane,crane,0.655062861,jafe,xrane
jane,shane,0.647216597,jabe,srane
jane,janie,0.635495392,vane,janim
you,know,0.950082626,fou,nnow
you,this,0.94154429,yzu,thds
you,your,0.934575781,yob,yolr
you,yeah,0.928283565,mou,yeaq
you,why,0.927866322,fou,wzy
dezakedan,dezakedanik,0.887263718,dezakedau,dezakedania
dezakedan,dezakezun,0.772355899,dezaaedan,dezekezun
dezakedan,dezakegun,0.754026469,dezakekan,dezakeguz
dezakedan,dezakela,0.74365226,dezakeoan,dezgkela
dezakedan,dezakeena,0.686061899,dezakednn,dozakeena
pisu,piku,0.479395671,pisd,pikg
pisu,piska,0.479139038,pitu,pwska
pisu,pitilina,0.450040727,misu,pifilina
pisu,pisatu,0.449630327,pusu,pijatu
pisu,kopuru,0.431398914,piru,kopuyu
pilota,pilotu,0.64836453,pilcta,piloti
pilota,pilo,0.593229767,pilots,nilo
pilota,pilotua,0.582126355,pilpta,pilotur
pilota,kuota,0.553557722,pilcta,kuoia
pilota,idiota,0.50255127,pilota,idaota
hustu,justu,0.637597168,hustj,juseu
hustu,odolustu,0.590189516,hustf,odolustu
hustu,erraustu,0.569626492,husyu,errausvu
hustu,apostu,0.555539644,huvtu,agostu
hustu,ostu,0.53852654,oustu,ostf
gas,gastu,0.521068357,ñas,uastu
gas,gamelu,0.50793977,nas,gdmelu
gas,gar,0.503820861,jas,glr
gas,petrolio,0.502418943,gar,pptrolio
gas,gasolina,0.498751255,gls,gtsolina
alice,aliceren,0.703448118,vlice,aliceren
alice,ace,0.668758236,aiice,ate
alice,price,0.663428981,asice,price
alice,rice,0.651856656,axice,rfce
alice,alma,0.642747786,alkce,alza
galdezka,galde,0.69934579,galdezkd,gadde
galdezka,galdegin,0.688258726,galdgzka,laldegin
galdezka,galdetu,0.640654128,galdnzka,gcldetu
galdezka,galdekatu,0.606419578,galdezla,galdekztu
galdezka,galdera,0.591158397,galdjzka,galdewa
abantaila,pantaila,0.772677999,abantrila,pantaiga
abantaila,bataila,0.571515365,abantaixa,bctaila
abantaila,emaila,0.484530841,abzntaila,umaila
abantaila,laila,0.468292466,abaneaila,laiua
abantaila,maila,0.448772738,abantaiya,mailw
erroma,errol,0.72611942,erroga,errob
erroma,broma,0.602470482,erromj,brtma
erroma,errepublika,0.52636806,erroma,errepubluka
erroma,zesar,0.502217228,errtma,zelar
erroma,erromatar,0.489479943,erroma,errkmatar
urdin,burdin,0.780053802,uldin,burdiv
urdin,burdina,0.652499767,urden,burdtna
urdin,urde,0.579886098,urdsn,trde
urdin,gordin,0.556162691,uriin,gordgn
urdin,ezberdin,0.546248347,frdin,ezberdmn
nahita,nahitaez,0.774325153,mahita,nahitazz
nahita,nahigabe,0.55867212,yahita,qahigabe
nahita,nahigabetu,0.536121398,nhhita,rahigabetu
nahita,nahi,0.486425613,wahita,sahi
nahita,nahiko,0.486084833,nahitz,naniko
albiste,albistegi,0.86461631,ilbiste,albisteui
albiste,txiste,0.504663641,tlbiste,tfiste
albiste,twist,0.491205778,albiste,twiyt
albiste,album,0.490845594,aebiste,albuh
albiste,iragarpen,0.464965834,alaiste,imagarpen
indarrez,indar,0.724571858,indanrez,indar
indarrez,indarka,0.700143736,inddrrez,indarua
indarrez,indartu,0.685981021,injarrez,iodartu
indarrez,indargabetu,0.637199769,indorrez,indargabltu
indarrez,indartsu,0.605110551,indarrel,andartsu
carl,carla,0.803844909,xarl,chrla
carl,carlotta,0.732762071,rarl,carlotha
carl,cary,0.710461783,cabl,carx
carl,carver,0.668009314,carj,caryer
carl,carvelle,0.662685337,cerl,carvelte
ondorio,ondorioztatu,0.767651992,oudorio,oldorioztatu
ondorio,laudorio,0.721366631,ondorho,lfudorio
ondorio,ondora,0.628613966,ondoryo,ondoda
ondorio,ondoren,0.616038775,omdorio,ondorej
ondorio,ondorengo,0.60398756,omdorio,ondoreogo
abestu,abesti,0.800733029,abestf,abedti
abestu,abes,0.74820767,abjstu,rbes
abestu,babestu,0.717637532,adestu,bablstu
abestu,estu,0.541180597,abgstu,vstu
abestu,testu,0.536742101,abcstu,tedtu
zerbitzari,zerbitzatu,0.777002659,serbitzari,zerbitzhtu
zerbitzari,zerbitzu,0.750559254,zhrbitzari,zeobitzu
zerbitzari,altzari,0.600067006,zdrbitzari,alpzari
zerbitzari,meatzari,0.570674973,zereitzari,mealzari
zerbitzari,eskaintzari,0.495188926,zerbitzgri,eekaintzari
hezi,heze,0.488217699,hemi,xeze
hezi,adoptatu,0.455193831,heyi,adtptatu
hezi,sakrifikatu,0.451688851,nezi,sakuifikatu
hezi,gezi,0.434624873,hezl,gozi
hezi,hazi,0.431024034,heai,hlzi
txori,txoritxo,0.81796219,txoki,txoriuxo
txori,amatxori,0.72082265,txort,amdtxori
txori,txoriburu,0.698326916,nxori,txorpburu
txori,txora,0.625999482,axori,txooa
txori,aitatxori,0.601584418,txyri,aitntxori
julie,juliette,0.800384959,julic,juliettw
julie,allie,0.671240401,julme,aluie
julie,ollie,0.661955433,julbe,oylie
julie,ellie,0.650769892,julig,ellde
julie,evie,0.645758413,juliñ,evil
beso,besarka,0.487361545,oeso,zesarka
beso,belaun,0.46186339,bedo,telaun
beso,uso,0.458197126,baso,sso
beso,bele,0.437010901,besy,beje
beso,bular,0.419761392,besu,fular
zentzu,zentzuz,0.883791719,zeotzu,zentzpz
zentzu,zentzumen,0.8521856,zentze,zenuzumen
zentzu,zentzudun,0.815809693,zentza,zentzudun
zentzu,zentzugabe,0.804933371,zentzg,zentzugate
zentzu,entzumen,0.637159999,zemtzu,entzvmen
steve,stevie,0.821523692,steee,svevie
steve,steph,0.675563441,steva,stept
steve,stewart,0.65726511,stevk,stewart
steve,stephanie,0.607251882,stevl,stnphanie
steve,stella,0.606994485,eteve,stblla
ohartu,zahartu,0.552950732,ohartw,zghartu
ohartu,hartu,0.551557572,ohartu,hartu
ohartu,uztartu,0.539828102,oharau,uztaztu
ohartu,ohar,0.521998144,lhartu,ohar
ohartu,oldartu,0.499876671,ohartu,éldartu
zesar,cesar,0.805205279,zesar,cecar
zesar,komodo,0.525847318,zesaz,klmodo
zesar,erroma,0.502217228,zeñar,irroma
zesar,livius,0.500142524,sesar,livaus
zesar,boromir,0.489727707,zesad,borzmir
mintzatu,mintzaira,0.727197851,mintuatu,mwntzaira
mintzatu,mintzo,0.70554513,myntzatu,miltzo
mintzatu,dantzatu,0.663208553,vintzatu,dsntzatu
mintzatu,zentzatu,0.651901499,mintzatn,zentzapu
mintzatu,pitzatu,0.5737273,minpzatu,pitzktu
duzunik,dugunik,0.704788264,duzynik,dtgunik
duzunik,dudanik,0.638992355,duzuwik,dudannk
duzunik,duzuenik,0.620964422,ouzunik,duzdenik
duzunik,duenik,0.606775938,tuzunik,dubnik
duzunik,nuenik,0.60414899,duzbnik,auenik
roger,rogers,0.837312954,rogcr,rogejs
roger,ranger,0.654150943,rtger,ranghr
roger,yeager,0.633886763,rogex,yeaget
roger,burger,0.621045666,rkger,burgea
roger,banner,0.603279722,rognr,bannkr
zigortu,zigor,0.744714902,zigortd,zigou
zigortu,agortu,0.53694447,nigortu,agdrtu
zigortu,gogortu,0.501781461,zigortu,goghrtu
zigortu,aitortu,0.479977934,zwgortu,aitornu
zigortu,gorte,0.478481802,zigorti,gorty
militar,militante,0.784669148,militax,milifante
militar,sitar,0.645243141,miliwar,sftar
militar,hiritar,0.588889156,milytar,hnritar
militar,milio,0.555037534,militrr,minio
militar,atzerritar,0.544997896,silitar,atzerritzr
dudanik,didanik,0.708422512,dudankk,didanij
dudanik,dizudanik,0.694518628,dudania,dixudanik
dudanik,duda,0.650320352,zudanik,vuda
dudanik,dudan,0.640127825,didanik,uudan
dudanik,duzunik,0.638992355,dudanvk,duzmnik
zientzia,pazientzia,0.908597739,zientziw,pazientzia
zientzia,audientzia,0.903335803,zoentzia,qudientzia
zientzia,kontzientzia,0.861124477,zientzua,kontzisntzia
zientzia,atrebentzia,0.844475476,ziemtzia,atregentzia
zientzia,biolentzia,0.829930017,zientzia,biohentzia
beranduegi,berandu,0.856440728,beranduegr,uerandu
beranduegi,lanpetuegi,0.486094451,peranduegi,lanpetuegx
beranduegi,beroegi,0.472623728,berandueki,berpegi
beranduegi,brandy,0.423972008,boranduegi,branay
beranduegi,banandu,0.421562953,berandupgi,zanandu
jardun,jarduera,0.711548635,jardrn,jarduera
jardun,arduradun,0.46309295,jarbun,arduraduè
jardun,jario,0.442965072,jardue,zario
jardun,yarda,0.441146295,_ardun,yardi
jardun,tsar,0.40788284,jarjun,tsbr
nazakezu,badezakezu,0.774555289,nayakezu,badezakeju
nazakezu,gaitzakezu,0.773175173,nazakyzu,gainzakezu
nazakezu,nazakete,0.672041095,iazakezu,nazokete
nazakezu,dezakezun,0.627734293,nazkkezu,dezakezzn
nazakezu,nazazu,0.622738569,nazakepu,nagazu
